OrderID,OrderDate,CustomerID,CustomerName,CustomerEmail,CustomerAge,CustomerSegment,Country,Region,ProductID,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit,ShippingMode
ORD-2022-103732,2025-08-28 21:57:16,CUS-4781,Sharon Dennis,mckinneyjennifer@example.com,51,Home Office,Reunion,Asia-Pacific,PROD-OFF-706,Office Supplies,Paper,Paper Model Basic,4336.209991187387,10,0.0,-25.430761492332092,First Class
ORD-2022-103733,2023-12-22 05:20:59,CUS-2046,Valerie Cook,johnharris@example.com,66,Consumer,Yemen,North America,PROD-FUR-426,Furniture,Furnishings,Furnishings Model Plus,1302.5448058296588,4,0.0,232.37625038736635,Same Day
ORD-2022-103734,2025-02-04 09:40:28,CUS-5496,Nicole Schmidt,ujones@example.org,21,Corporate,Norway,Europe,PROD-FUR-166,Furniture,Furnishings,Furnishings Model Plus,749.1705333518047,6,0.0,63.93862827979423,First Class
ORD-2022-103735,2024-11-09 15:21:06,CUS-1538,Ethan Gibbs,chamberserica@example.com,25,Corporate,Macao,Europe,PROD-TEC-250,Technology,Accessories,Accessories Model Basic,2837.369064734323,3,0.0,-222.72029084265046,Same Day
ORD-2022-103736,2023-12-03 18:50:21,CUS-5848,Jennifer Tucker,cmarsh@example.org,19,Home Office,Brazil,Africa,PROD-TEC-814,Technology,Copiers,Copiers Model X,649.5673506170496,4,0.5,55.56128193607347,Same Day
ORD-2024-103737,2025-05-26 15:32:07,CUS-1743,Eric Cisneros,bethcooper@example.net,56,Corporate,Faroe Islands,Europe,PROD-FUR-819,Furniture,Chairs,Chairs Model Basic,556.3602757660924,10,0.1,30.57949603359846,Second Class
ORD-2024-103738,2025-06-29 16:05:17,CUS-3155,Erik Harris,michael31@example.net,69,Corporate,Thailand,Africa,PROD-FUR-285,Furniture,Bookcases,Bookcases Model Basic,2243.418172895783,3,0.0,-161.852353143588,Standard Class
ORD-2022-103739,2024-05-04 22:01:42,CUS-1379,Heather Johnson DDS,klinejeremiah@example.net,39,Small Business,Swaziland,Europe,PROD-TEC-583,Technology,Phones,Phones Model Pro,3707.829256580522,9,0.0,648.1812164895539,Second Class
ORD-2023-103740,2025-09-19 18:27:06,CUS-5997,Anna Mercado,millerwilliam@example.org,20,Small Business,Pitcairn Islands,South America,PROD-OFF-237,Office Supplies,Binders,Binders Model Basic,4455.644162286298,5,0.0,1144.618217629274,Second Class
ORD-2024-103741,2024-04-28 04:38:32,CUS-4205,Scott Harrison,bvasquez@example.com,36,Consumer,Venezuela,North America,PROD-TEC-338,Technology,Laptops,Laptops Model X,4647.039664594263,9,0.0,1182.5200455981003,Standard Class
ORD-2023-103742,2024-10-10 12:39:30,CUS-2505,Adam Knox,pmoore@example.com,69,Corporate,France,Asia-Pacific,PROD-TEC-935,Technology,Accessories,Accessories Model X,1355.6213395612297,7,0.0,125.73198378308011,Same Day
ORD-2023-103743,2023-07-30 05:41:47,CUS-3444,Carolyn Saunders,thomasking@example.org,29,Consumer,South Georgia and the South Sandwich Islands,Europe,PROD-TEC-749,Technology,Copiers,Copiers Model X,7086.537691841421,8,0.0,1339.1755684032019,Same Day
ORD-2023-103744,2024-07-13 10:57:10,CUS-1243,Dave Perry,sarahlogan@example.org,56,Corporate,Niue,North America,PROD-FUR-207,Furniture,Bookcases,Bookcases Model Plus,3368.9278606346566,8,0.0,-140.26467227950397,First Class
ORD-2024-103745,2025-07-05 11:08:18,CUS-3302,Robert Davis,harrisondonald@example.com,18,Home Office,American Samoa,Asia-Pacific,PROD-OFF-208,Office Supplies,Binders,Binders Model X,2357.766998695606,3,0.0,269.51664488103444,First Class
ORD-2024-103746,2025-06-29 13:53:47,CUS-2183,Roberto Young,dswanson@example.org,37,Small Business,Western Sahara,South America,PROD-TEC-736,Technology,Laptops,Laptops Model Pro,694.8535120811325,10,0.0,172.13311688223556,Same Day
ORD-2022-103747,2025-08-02 07:00:41,CUS-2494,Raven Sloan,amy72@example.org,66,Home Office,Egypt,Europe,PROD-TEC-480,Technology,Phones,Phones Model Plus,1152.3783864469574,3,0.2,234.0019832648603,Same Day
ORD-2023-103748,2022-12-05 07:41:04,CUS-3918,Veronica Peters,ikeith@example.net,43,Small Business,Afghanistan,South America,PROD-TEC-778,Technology,Copiers,Copiers Model Basic,687.5251193172388,1,0.0,156.45399252845675,First Class
ORD-2023-103749,2022-11-25 06:07:14,CUS-4200,Garrett Bullock,steven77@example.net,60,Corporate,Central African Republic,Asia-Pacific,PROD-TEC-346,Technology,Copiers,Copiers Model Basic,6274.109378654439,10,0.1,278.07804489929737,Same Day
ORD-2023-103750,2023-02-04 03:36:26,CUS-3987,Kimberly Cook,courtney00@example.org,42,Corporate,Uganda,Europe,PROD-OFF-730,Office Supplies,Binders,Binders Model Pro,1980.2555750323834,4,0.5,-3.612591092165449,Same Day
ORD-2022-103751,2023-06-06 13:15:02,CUS-3645,Michelle Jackson,christopherjohnson@example.org,38,Home Office,North Macedonia,South America,PROD-TEC-677,Technology,Accessories,Accessories Model X,590.8547110915995,6,0.0,-0.8062673975252654,Same Day
ORD-2022-103752,2024-02-16 08:35:29,CUS-3885,Mariah Larson,harperandrew@example.org,49,Small Business,Northern Mariana Islands,Asia-Pacific,PROD-OFF-588,Office Supplies,Art,Art Model Pro,1514.7449172052854,4,0.0,207.0109269433436,Standard Class
ORD-2024-103753,2024-06-23 09:16:52,CUS-2700,Paul Bishop,fmiles@example.com,44,Corporate,North Macedonia,Asia-Pacific,PROD-FUR-931,Furniture,Tables,Tables Model Pro,2524.901184453247,6,0.0,305.92503137904635,Standard Class
ORD-2023-103754,2024-11-24 01:11:21,CUS-5514,Matthew Hernandez,thomaskristi@example.net,53,Corporate,Comoros,South America,PROD-FUR-425,Furniture,Chairs,Chairs Model Basic,8733.578148206425,9,0.0,-581.2785225572242,Second Class
ORD-2023-103755,2024-02-18 01:32:08,CUS-5118,Jennifer Miller,leonardroy@example.net,54,Small Business,New Zealand,South America,PROD-FUR-751,Furniture,Chairs,Chairs Model X,656.6196480803419,8,0.0,-6.032400912471267,Second Class
ORD-2024-103756,2024-08-03 06:12:59,CUS-1870,Ann Gonzales,burchbruce@example.net,37,Home Office,Gibraltar,Asia-Pacific,PROD-OFF-696,Office Supplies,Labels,Labels Model Basic,4088.5650918541496,10,0.0,540.4303559054371,First Class
ORD-2024-103757,2025-10-21 12:56:48,CUS-4333,Samuel Daugherty,mary13@example.org,33,Home Office,Congo,Africa,PROD-TEC-634,Technology,Laptops,Laptops Model X,831.6061258142817,3,0.0,-63.717286551348685,Standard Class
ORD-2023-103758,2024-06-14 13:50:53,CUS-3155,Heather Hanson,thomaspaul@example.com,60,Home Office,Lao People's Democratic Republic,North America,PROD-OFF-840,Office Supplies,Binders,Binders Model Pro,3641.128168402565,10,0.0,463.3104851771825,Same Day
ORD-2023-103759,2023-12-13 14:04:11,CUS-2510,Richard Prince,rmarquez@example.org,36,Home Office,Latvia,Asia-Pacific,PROD-TEC-252,Technology,Accessories,Accessories Model Pro,1960.973760927087,3,0.0,498.20416695932687,Standard Class
ORD-2023-103760,2025-07-24 13:24:19,CUS-4654,Michael Lambert,wuluis@example.net,70,Small Business,Vietnam,South America,PROD-TEC-252,Technology,Copiers,Copiers Model X,2922.356954899323,7,0.5,-198.99944444642094,Standard Class
ORD-2023-103761,2024-06-02 04:18:29,CUS-4845,Samantha Lee,hicksdonna@example.org,31,Small Business,Slovenia,South America,PROD-OFF-100,Office Supplies,Storage,Storage Model X,1684.7509177520262,8,0.0,-2.6902776324684496,First Class
ORD-2023-103762,2023-06-03 23:35:27,CUS-1043,Eric Jones,timothy16@example.org,19,Small Business,New Zealand,Africa,PROD-FUR-273,Furniture,Tables,Tables Model Plus,2076.8685915030787,5,0.0,128.45130864257797,Same Day
ORD-2022-103763,2024-02-13 11:14:18,CUS-4831,Mr. Juan Powell,david32@example.com,66,Home Office,Ethiopia,Africa,PROD-FUR-772,Furniture,Tables,Tables Model Basic,5106.965927986108,6,0.0,1091.5308517867788,First Class
ORD-2023-103764,2023-05-23 01:03:18,CUS-3669,Deanna Chavez,rsanders@example.net,31,Corporate,Ireland,Africa,PROD-FUR-367,Furniture,Furnishings,Furnishings Model Basic,946.3219707520332,9,0.0,10.540058408279195,Same Day
ORD-2022-103765,2023-08-12 15:13:55,CUS-4147,Jason Kelley,udouglas@example.com,67,Small Business,Qatar,North America,PROD-TEC-356,Technology,Copiers,Copiers Model Plus,6063.428597702755,8,0.0,-319.36306379390874,Standard Class
ORD-2024-103766,2024-01-11 06:07:38,CUS-4254,Charlotte Mueller,lisa11@example.com,54,Small Business,Serbia,Africa,PROD-OFF-989,Office Supplies,Binders,Binders Model Plus,617.631429664803,1,0.0,110.0939739516913,Second Class
ORD-2024-103767,2025-10-27 08:23:00,CUS-1252,Christian Torres,christinecarpenter@example.net,48,Consumer,United States Minor Outlying Islands,South America,PROD-TEC-116,Technology,Copiers,Copiers Model Basic,4368.876936900985,7,0.15,234.9585410086815,First Class
ORD-2022-103768,2023-01-25 21:27:33,CUS-4863,Renee Anderson,alvarezphyllis@example.com,32,Home Office,Niue,Europe,PROD-TEC-196,Technology,Laptops,Laptops Model Pro,1593.0711488868808,2,0.0,-94.55000528280446,Same Day
ORD-2022-103769,2023-07-17 11:54:02,CUS-3398,Stacey Burton,hhubbard@example.org,47,Consumer,Moldova,Asia-Pacific,PROD-TEC-531,Technology,Laptops,Laptops Model X,6514.879854231438,10,0.0,-630.6205634046695,Second Class
ORD-2023-103770,2023-09-18 21:12:47,CUS-5062,Kevin Nelson,sheila70@example.com,60,Consumer,Korea,Asia-Pacific,PROD-TEC-172,Technology,Phones,Phones Model Basic,1173.0627207323128,3,0.0,-21.368199274206567,First Class
ORD-2024-103771,2024-07-03 17:02:11,CUS-4017,Steven Zamora,johnsonashley@example.com,31,Consumer,Suriname,South America,PROD-TEC-461,Technology,Laptops,Laptops Model Basic,2232.8948579120215,10,0.0,-23.151936073636943,First Class
ORD-2023-103772,2024-06-01 18:52:41,CUS-1856,Ronald Smith,griffithjennifer@example.com,67,Consumer,Barbados,Europe,PROD-FUR-420,Furniture,Chairs,Chairs Model Pro,121.40657476095265,1,0.2,-9.070874546753783,Same Day
ORD-2023-103773,2023-03-07 02:09:47,CUS-1704,Ashley Chavez,davidjones@example.com,66,Consumer,Spain,Europe,PROD-OFF-482,Office Supplies,Storage,Storage Model Pro,3865.836897411149,5,0.15,627.3025033061845,Same Day
ORD-2024-103774,2023-05-31 02:46:37,CUS-4592,Christine Mclean,friedmanstephen@example.net,31,Small Business,Suriname,Europe,PROD-FUR-853,Furniture,Tables,Tables Model Plus,5013.010965868632,8,0.15,-352.56451888568233,Standard Class
ORD-2023-103775,2022-12-23 18:21:42,CUS-4981,Samantha Henderson,zphillips@example.com,58,Small Business,Malta,Africa,PROD-TEC-627,Technology,Phones,Phones Model Basic,3093.4933284694534,6,0.0,-184.7213433269876,First Class
ORD-2022-103776,2025-06-07 19:15:41,CUS-4917,Nicole Wallace,hardycharles@example.net,69,Corporate,Angola,North America,PROD-TEC-478,Technology,Copiers,Copiers Model X,2977.5074204581597,3,0.0,820.7487924531051,First Class
ORD-2023-103777,2023-06-10 09:34:19,CUS-5586,Jessica Carpenter,cummingschristian@example.org,67,Small Business,Bulgaria,Europe,PROD-FUR-536,Furniture,Bookcases,Bookcases Model Basic,1398.5657498704402,8,0.2,-129.49819174741555,Second Class
ORD-2024-103778,2023-04-21 10:34:23,CUS-4348,Emily Schneider MD,terrellernest@example.net,49,Consumer,Aruba,North America,PROD-FUR-783,Furniture,Furnishings,Furnishings Model X,2023.8744782906251,3,0.15,-6.825094778450727,Same Day
ORD-2023-103779,2025-07-27 17:34:19,CUS-3492,Joe Sanchez,parkerdaryl@example.net,43,Corporate,Seychelles,Africa,PROD-FUR-886,Furniture,Tables,Tables Model Basic,8706.19513136817,9,0.0,-735.8936244848225,Standard Class
ORD-2022-103780,2025-09-08 22:55:47,CUS-1266,Sarah Rose,brownvictor@example.org,34,Small Business,Kyrgyz Republic,Asia-Pacific,PROD-TEC-960,Technology,Laptops,Laptops Model X,5973.522704921215,9,0.0,1216.127234708246,Standard Class
ORD-2023-103781,2023-10-19 16:34:35,CUS-4992,Douglas Martinez,kathy97@example.org,36,Corporate,Monaco,South America,PROD-TEC-261,Technology,Accessories,Accessories Model X,3085.5402811500767,4,0.0,664.9875734126698,Same Day
ORD-2023-103782,2024-06-29 11:04:28,CUS-2060,Kristina Alvarez,austinrichard@example.org,60,Small Business,Vietnam,Europe,PROD-FUR-151,Furniture,Furnishings,Furnishings Model X,730.600393621301,1,0.0,140.6983196616512,Standard Class
ORD-2022-103783,2024-09-03 21:38:40,CUS-2151,Steven Henderson,michaelgriffith@example.com,60,Small Business,Zambia,Europe,PROD-FUR-126,Furniture,Bookcases,Bookcases Model Plus,1136.99900411881,6,0.0,301.53193940714397,Second Class
ORD-2022-103784,2023-03-31 17:23:29,CUS-3859,Adrienne Foster,vsweeney@example.org,56,Consumer,Gibraltar,Asia-Pacific,PROD-OFF-406,Office Supplies,Paper,Paper Model X,983.9338778743266,1,0.0,288.3098068034386,Standard Class
ORD-2023-103785,2023-04-22 23:09:50,CUS-1808,Ashley Richardson,harrisrachel@example.com,52,Home Office,Bolivia,North America,PROD-OFF-749,Office Supplies,Paper,Paper Model X,788.6960286311178,1,0.2,40.53275660650211,First Class
ORD-2023-103786,2023-06-21 20:38:56,CUS-3445,Heather Farmer,wwiley@example.org,70,Corporate,Peru,Asia-Pacific,PROD-TEC-965,Technology,Laptops,Laptops Model Basic,3011.2236913098036,5,0.0,468.2809654176558,Standard Class
ORD-2022-103787,2023-11-16 11:52:45,CUS-1984,James Davis,michelle35@example.org,60,Home Office,Syrian Arab Republic,Africa,PROD-TEC-523,Technology,Copiers,Copiers Model Pro,3184.1416248784844,6,0.0,686.1249199762275,First Class
ORD-2024-103788,2024-04-18 19:00:20,CUS-5091,Brenda Richmond,jaymccann@example.org,62,Small Business,Lao People's Democratic Republic,South America,PROD-TEC-946,Technology,Laptops,Laptops Model Basic,190.99788765320966,4,0.0,-1.8092538862827034,Second Class
ORD-2023-103789,2023-11-26 10:03:01,CUS-1271,Jason White,adamsleonard@example.com,53,Small Business,Italy,Africa,PROD-TEC-563,Technology,Copiers,Copiers Model X,3390.2452154847656,8,0.1,545.0427759887833,Standard Class
ORD-2024-103790,2023-04-07 02:18:10,CUS-3901,James Beltran,jeffreyoliver@example.org,69,Corporate,Chad,South America,PROD-TEC-489,Technology,Copiers,Copiers Model X,1936.1263350162674,5,0.5,-0.11341725232968802,First Class
ORD-2022-103791,2023-10-26 21:56:52,CUS-1320,Tanya Miller,xstanley@example.net,57,Corporate,Kuwait,Europe,PROD-OFF-116,Office Supplies,Storage,Storage Model Pro,4511.96226175952,8,0.0,1273.2883459962727,Standard Class
ORD-2022-103792,2025-02-15 20:52:46,CUS-1467,Brian Henry,jameskerr@example.org,69,Corporate,Benin,Europe,PROD-OFF-854,Office Supplies,Labels,Labels Model Basic,3004.304794301988,4,0.0,205.55271045182582,Same Day
ORD-2022-103793,2025-10-06 07:00:54,CUS-3490,Jared Morris,erichernandez@example.org,39,Small Business,Sri Lanka,Africa,PROD-FUR-722,Furniture,Chairs,Chairs Model Plus,2672.4393343656748,5,0.0,792.8497554350676,Second Class
ORD-2022-103794,2025-05-17 17:29:26,CUS-2466,Katelyn Frederick,raymond34@example.org,64,Consumer,Trinidad and Tobago,South America,PROD-OFF-307,Office Supplies,Binders,Binders Model Plus,987.0844818987545,3,0.1,105.58479553952317,First Class
ORD-2024-103795,2022-11-18 08:59:01,CUS-1817,Brenda Casey,jessica51@example.org,69,Small Business,United Arab Emirates,North America,PROD-TEC-240,Technology,Copiers,Copiers Model X,1475.7091120983412,6,0.5,-81.17856044045274,Same Day
ORD-2024-103796,2022-12-08 07:25:13,CUS-2406,Brenda Mcconnell,ojohnson@example.org,21,Home Office,Saint Pierre and Miquelon,Africa,PROD-TEC-934,Technology,Phones,Phones Model Pro,3989.9022209640784,5,0.2,-204.00775623141766,First Class
ORD-2024-103797,2024-04-10 23:30:29,CUS-1231,Terry Garza,nlyons@example.org,27,Corporate,Equatorial Guinea,Europe,PROD-FUR-620,Furniture,Furnishings,Furnishings Model Pro,1485.6693452960321,3,0.1,73.76128716117222,Standard Class
ORD-2023-103798,2024-03-21 16:36:14,CUS-4998,Sarah Kennedy,james20@example.com,50,Home Office,Faroe Islands,Africa,PROD-TEC-798,Technology,Laptops,Laptops Model X,830.1335540410959,1,0.0,165.9640282581026,Second Class
ORD-2022-103799,2025-03-14 17:04:39,CUS-4170,Kelsey Norton,teresahowell@example.org,36,Home Office,Portugal,South America,PROD-TEC-958,Technology,Copiers,Copiers Model Plus,1409.5582699371762,3,0.0,223.04967863708734,Standard Class
ORD-2022-103800,2025-06-28 23:16:17,CUS-3986,Michael Williams,jeanette94@example.org,37,Small Business,Croatia,Africa,PROD-OFF-989,Office Supplies,Binders,Binders Model Pro,3643.1265750322045,6,0.0,-255.71819605669046,Standard Class
ORD-2024-103801,2022-12-30 18:43:13,CUS-5792,Jim Browning,egutierrez@example.com,58,Consumer,Isle of Man,South America,PROD-FUR-582,Furniture,Tables,Tables Model Pro,5333.812019667444,10,0.1,823.2205083001768,Second Class
ORD-2022-103802,2024-06-04 20:16:04,CUS-3038,Rodney Young,jessicarodriguez@example.net,65,Home Office,Macao,Asia-Pacific,PROD-FUR-515,Furniture,Furnishings,Furnishings Model Basic,4501.018807886627,10,0.5,288.46701751533294,First Class
ORD-2024-103803,2023-02-28 17:48:55,CUS-5430,Lucas Harris,oliviarush@example.net,34,Small Business,Ethiopia,North America,PROD-OFF-495,Office Supplies,Art,Art Model Pro,631.9420470241082,6,0.2,31.47080092475798,Same Day
ORD-2023-103804,2023-07-17 19:37:07,CUS-3991,Laura Osborne,nichole67@example.com,26,Home Office,Niger,Asia-Pacific,PROD-OFF-796,Office Supplies,Paper,Paper Model Plus,2395.342872269629,9,0.2,709.3110356659528,Same Day
ORD-2023-103805,2023-06-25 17:11:00,CUS-5227,Olivia Stein,anthonysanders@example.net,52,Corporate,Brunei Darussalam,North America,PROD-FUR-406,Furniture,Tables,Tables Model Pro,4287.495018337453,7,0.2,-210.18167325615272,Second Class
ORD-2024-103806,2023-04-10 09:08:27,CUS-3456,Michael Carson,todd02@example.org,25,Home Office,Bolivia,North America,PROD-TEC-667,Technology,Phones,Phones Model Pro,4122.620569990701,9,0.0,-261.0228568367717,Second Class
ORD-2024-103807,2024-01-13 00:15:33,CUS-1098,Jeffery Martinez,danny93@example.org,27,Consumer,Spain,Asia-Pacific,PROD-FUR-827,Furniture,Tables,Tables Model Basic,433.1726466389225,1,0.0,-8.39707349405906,Same Day
ORD-2024-103808,2025-06-28 18:06:24,CUS-1816,Scott Calhoun,davidgonzalez@example.net,29,Small Business,Myanmar,Europe,PROD-OFF-855,Office Supplies,Labels,Labels Model Basic,2113.0084879839355,6,0.5,543.6791713798086,Second Class
ORD-2023-103809,2023-01-04 00:00:54,CUS-5879,Taylor Murphy,bryanerika@example.org,63,Corporate,Mozambique,Asia-Pacific,PROD-TEC-365,Technology,Copiers,Copiers Model X,2555.2571342054302,6,0.0,-50.36259096753084,Second Class
ORD-2022-103810,2025-09-25 20:10:55,CUS-2212,Stephen Kemp,aliciamartinez@example.net,25,Home Office,Taiwan,North America,PROD-TEC-664,Technology,Phones,Phones Model Pro,5827.052129892085,8,0.0,479.72204569356614,Standard Class
ORD-2023-103811,2024-06-23 00:13:49,CUS-2032,Kevin Howell,erikpierce@example.net,48,Corporate,Finland,Europe,PROD-FUR-207,Furniture,Furnishings,Furnishings Model X,5003.409886307568,8,0.2,-245.35335850793658,Standard Class
ORD-2023-103812,2022-11-18 19:57:05,CUS-4840,Elizabeth Johnson,johnnyperez@example.com,39,Corporate,Libyan Arab Jamahiriya,Europe,PROD-OFF-672,Office Supplies,Paper,Paper Model X,2201.7280457888724,8,0.5,-52.49025950566126,First Class
ORD-2024-103813,2023-02-23 05:51:29,CUS-5950,Katie Anderson,perrydebbie@example.org,69,Corporate,Zimbabwe,North America,PROD-TEC-288,Technology,Laptops,Laptops Model Basic,2326.925806317732,3,0.0,69.04420265705544,Same Day
ORD-2024-103814,2025-03-14 14:58:53,CUS-2279,Stacey Harris,fowlerbrad@example.net,31,Consumer,Libyan Arab Jamahiriya,Africa,PROD-TEC-501,Technology,Phones,Phones Model Basic,2379.760227916465,4,0.0,564.7690226519622,First Class
ORD-2023-103815,2024-11-11 02:36:50,CUS-5425,Jimmy Garcia,eugenecohen@example.net,50,Consumer,Kenya,Africa,PROD-OFF-762,Office Supplies,Labels,Labels Model Basic,446.3960332803779,4,0.0,97.9065777010302,First Class
ORD-2022-103816,2022-11-27 10:52:30,CUS-5197,Jacqueline Wood,morrisdenise@example.org,56,Small Business,Barbados,North America,PROD-TEC-388,Technology,Accessories,Accessories Model Pro,1604.472719753995,2,0.0,-120.13856830367446,Same Day
ORD-2024-103817,2024-12-29 14:01:09,CUS-4814,Edward Jacobson,usmith@example.org,68,Consumer,Nepal,Africa,PROD-OFF-683,Office Supplies,Storage,Storage Model Plus,4704.915332969234,7,0.0,405.30784167143213,Standard Class
ORD-2023-103818,2024-05-08 11:42:45,CUS-3741,Nathan Freeman,dorothy05@example.org,47,Home Office,Algeria,Europe,PROD-OFF-765,Office Supplies,Storage,Storage Model Basic,77.68218352053219,4,0.5,1.4444459414927768,First Class
ORD-2024-103819,2024-11-28 09:28:33,CUS-3275,Frank Stone,pittscarlos@example.com,35,Corporate,Zambia,South America,PROD-FUR-590,Furniture,Tables,Tables Model Pro,3116.685595703165,9,0.2,-144.52343325448805,Same Day
ORD-2022-103820,2025-06-05 13:06:12,CUS-2855,Crystal Anderson,echambers@example.com,65,Small Business,New Zealand,South America,PROD-OFF-456,Office Supplies,Labels,Labels Model Basic,3983.801044255681,9,0.0,892.7277080613861,Same Day
ORD-2022-103821,2024-08-24 18:05:14,CUS-3431,Steven Wyatt DVM,drivera@example.org,43,Corporate,Myanmar,North America,PROD-OFF-710,Office Supplies,Binders,Binders Model Basic,1118.951750606611,3,0.5,-64.53755197049999,First Class
ORD-2023-103822,2023-06-21 15:47:33,CUS-4358,Jessica Bailey,kyle08@example.com,44,Corporate,Bermuda,Africa,PROD-TEC-840,Technology,Phones,Phones Model Basic,41.95159802667388,1,0.0,10.267030956885947,Standard Class
ORD-2022-103823,2023-07-19 08:32:25,CUS-5733,Alyssa Brown,luke94@example.com,42,Home Office,Morocco,South America,PROD-TEC-515,Technology,Phones,Phones Model Pro,7410.304593635505,10,0.0,2095.6600516713015,Standard Class
ORD-2023-103824,2025-11-01 10:47:38,CUS-4246,Stephanie Wilkinson,cynthialarson@example.com,60,Corporate,Christmas Island,Asia-Pacific,PROD-OFF-450,Office Supplies,Labels,Labels Model Basic,5008.94587481744,7,0.2,-213.4117067975229,Second Class
ORD-2023-103825,2025-10-24 06:59:16,CUS-4360,Brenda Smith,charles18@example.net,61,Corporate,Isle of Man,South America,PROD-FUR-799,Furniture,Bookcases,Bookcases Model Pro,3509.7973510432703,8,0.0,-91.70528342744161,First Class
ORD-2022-103826,2025-02-06 13:12:09,CUS-4585,Gary Keller,john87@example.net,44,Home Office,Northern Mariana Islands,Asia-Pacific,PROD-OFF-538,Office Supplies,Storage,Storage Model Plus,2981.0944806912466,5,0.0,296.2530553103744,First Class
ORD-2023-103827,2024-05-09 18:22:25,CUS-2250,Jason Owens,rodriguezjoseph@example.com,28,Corporate,Mali,Asia-Pacific,PROD-TEC-186,Technology,Laptops,Laptops Model X,3181.580832339291,5,0.0,-250.81286631521752,Standard Class
ORD-2024-103828,2024-04-15 13:43:00,CUS-5815,Kathleen Grimes,robert56@example.com,57,Corporate,Japan,South America,PROD-TEC-464,Technology,Copiers,Copiers Model X,7174.16095355208,9,0.0,672.2701621597575,First Class
ORD-2022-103829,2025-01-02 09:45:21,CUS-3777,Susan Castaneda,hesstyler@example.net,43,Small Business,Cyprus,North America,PROD-TEC-293,Technology,Phones,Phones Model Basic,1923.1671873962107,7,0.5,231.7007747105167,Second Class
ORD-2023-103830,2024-12-02 19:42:13,CUS-5000,Timothy Carter,paigerichards@example.com,55,Small Business,Jersey,North America,PROD-OFF-270,Office Supplies,Storage,Storage Model Plus,741.7498620899313,1,0.1,9.63051759672827,Standard Class
ORD-2023-103831,2025-07-30 09:29:15,CUS-4510,Sarah Johnson,growe@example.com,28,Small Business,Guinea,Asia-Pacific,PROD-OFF-474,Office Supplies,Storage,Storage Model Plus,423.5906402610996,1,0.15,29.796988296627582,Standard Class
ORD-2022-103832,2023-09-28 21:40:24,CUS-1584,Kristie Garza,ulee@example.org,47,Corporate,Korea,Asia-Pacific,PROD-TEC-685,Technology,Phones,Phones Model Plus,722.7031950322018,6,0.0,32.10581239911963,Standard Class
ORD-2023-103833,2022-11-12 16:35:27,CUS-4086,Megan Frye,stephanie08@example.org,44,Consumer,Syrian Arab Republic,Asia-Pacific,PROD-OFF-453,Office Supplies,Labels,Labels Model Plus,1527.3512836513282,10,0.0,431.0329941054171,Second Class
ORD-2023-103834,2025-02-06 18:26:39,CUS-3644,Jason Lee,noah66@example.com,60,Home Office,Singapore,Europe,PROD-OFF-354,Office Supplies,Storage,Storage Model Pro,4433.812212103546,8,0.0,778.6832503972901,First Class
ORD-2023-103835,2023-10-30 06:52:22,CUS-5952,Tanya Morales,matthewrodriguez@example.org,54,Small Business,Burundi,South America,PROD-OFF-653,Office Supplies,Storage,Storage Model X,858.8466494767279,2,0.0,257.01702773131876,First Class
ORD-2024-103836,2025-09-17 11:53:42,CUS-3429,Shannon Bradley,kimberly96@example.org,65,Corporate,Uruguay,Asia-Pacific,PROD-FUR-607,Furniture,Bookcases,Bookcases Model Basic,977.6874565092787,2,0.0,91.09510391657365,Same Day
ORD-2024-103837,2025-08-29 00:58:44,CUS-5215,Andrea Bailey,john93@example.net,62,Consumer,Gambia,North America,PROD-TEC-625,Technology,Accessories,Accessories Model Plus,2487.169634471441,5,0.1,408.1769727119125,Second Class
ORD-2022-103838,2024-02-18 06:50:17,CUS-3157,Stacey Dougherty,kevin60@example.org,67,Consumer,Belgium,Africa,PROD-OFF-429,Office Supplies,Binders,Binders Model Pro,5268.305804531766,8,0.0,-514.7813566420696,Second Class
ORD-2022-103839,2025-05-04 16:00:13,CUS-1298,Diamond Ortiz,courtneyjohnson@example.com,49,Consumer,Cape Verde,North America,PROD-TEC-767,Technology,Copiers,Copiers Model Pro,6180.746948831426,9,0.2,-526.850998225605,Second Class
ORD-2023-103840,2023-04-11 19:29:23,CUS-3547,Dennis Hudson,santiagolisa@example.net,29,Home Office,Isle of Man,Asia-Pacific,PROD-TEC-101,Technology,Accessories,Accessories Model X,2526.451284695902,5,0.0,96.40943747461819,Second Class
ORD-2023-103841,2023-03-10 22:43:50,CUS-2742,Christopher Conner,kristabradshaw@example.org,68,Consumer,Svalbard & Jan Mayen Islands,South America,PROD-OFF-920,Office Supplies,Paper,Paper Model Plus,772.6477197110971,1,0.0,49.61473364717964,Same Day
ORD-2023-103842,2022-12-06 16:03:49,CUS-3113,Jeffery Lopez,edwardsrenee@example.org,49,Small Business,Egypt,North America,PROD-FUR-914,Furniture,Furnishings,Furnishings Model Pro,664.4555667797911,3,0.0,45.30069414650723,Same Day
ORD-2022-103843,2024-09-08 02:40:55,CUS-1366,Thomas Warren,paulbarnes@example.net,47,Corporate,Burundi,Asia-Pacific,PROD-TEC-898,Technology,Phones,Phones Model Basic,4329.297187785447,5,0.1,-149.56410210285128,Same Day
